experiment_id,game_id,model_family,persuasion_mode,player_count,warning,total_turns,day_turns,night_turns,vote_turns,distinct_speakers,werewolf_turns,werewolf_turn_share,avg_utterance_words,avg_utterance_chars,median_utterance_words,vote_top_count,vote_concentration,vote_tie
qwen:targeted:qwen-targeted-100,GeneratedGame90,qwen,targeted,5,False,26,20,1,5,5,5,0.19230769230769232,57.6538,328.7308,69.0,5,0.2941,True
qwen:targeted:qwen-targeted-100,GeneratedGame91,qwen,targeted,5,False,26,20,1,5,5,10,0.38461538461538464,42.2308,242.8077,43.5,5,0.2778,False
qwen:targeted:qwen-targeted-100,GeneratedGame92,qwen,targeted,5,False,26,20,1,5,5,9,0.34615384615384615,60.7692,349.8077,74.5,3,0.25,True
qwen:targeted:qwen-targeted-100,GeneratedGame93,qwen,targeted,5,False,25,20,0,5,5,11,0.44,58.32,335.52,64,5,0.3333,True
qwen:targeted:qwen-targeted-100,GeneratedGame94,qwen,targeted,5,False,26,20,1,5,5,4,0.15384615384615385,49.5,278.6154,57.0,4,0.3333,False
qwen:targeted:qwen-targeted-100,GeneratedGame95,qwen,targeted,5,False,26,20,1,5,5,0,0.0,55.1154,315.6154,66.0,4,0.25,False
qwen:targeted:qwen-targeted-100,GeneratedGame96,qwen,targeted,5,False,26,20,1,5,5,2,0.07692307692307693,52.6154,294.7308,61.5,4,0.3636,True
qwen:targeted:qwen-targeted-100,GeneratedGame97,qwen,targeted,5,False,26,20,1,5,5,5,0.19230769230769232,41.5,237.9231,48.0,4,0.5,False
qwen:targeted:qwen-targeted-100,GeneratedGame98,qwen,targeted,5,False,25,20,0,5,5,4,0.16,62.44,351.16,71,4,0.5,False
qwen:targeted:qwen-targeted-100,GeneratedGame99,qwen,targeted,5,False,26,20,1,5,5,2,0.07692307692307693,57.5,323.4231,63.0,4,0.2105,True
qwen:targeted:qwen-targeted-100,GeneratedGame100,qwen,targeted,5,False,26,20,1,5,5,7,0.2692307692307692,67.9615,378.9615,77.0,5,0.5556,False
gpt5_nano:structured:structure-100-1,GeneratedGame1,gpt5_nano,structured,5,False,26,20,1,5,5,2,0.07692307692307693,47.4231,263.1538,55.5,3,0.3333,True
gpt5_nano:structured:structure-100-1,GeneratedGame2,gpt5_nano,structured,5,False,26,20,1,5,5,12,0.46153846153846156,53.8846,309.6538,62.5,4,0.3077,True
gpt5_nano:structured:structure-100-1,GeneratedGame3,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,64.1154,358.9615,72.0,3,0.3,False
gpt5_nano:structured:structure-100-1,GeneratedGame4,gpt5_nano,structured,5,False,25,20,0,5,5,8,0.32,54.48,300.68,62,4,0.2667,True
gpt5_nano:structured:structure-100-1,GeneratedGame5,gpt5_nano,structured,5,False,25,20,0,5,5,7,0.28,69.44,381.52,80,5,0.2941,True
gpt5_nano:structured:structure-100-1,GeneratedGame6,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,52.3846,288.3077,55.5,3,0.3333,False
gpt5_nano:structured:structure-100-1,GeneratedGame7,gpt5_nano,structured,5,False,26,20,1,5,5,9,0.34615384615384615,53.8077,296.1154,56.5,4,0.2105,True
gpt5_nano:structured:structure-100-1,GeneratedGame8,gpt5_nano,structured,5,False,26,20,1,5,5,3,0.11538461538461539,61.0385,335.1154,72.0,2,0.25,True
gpt5_nano:structured:structure-100-1,GeneratedGame9,gpt5_nano,structured,5,False,26,20,1,5,5,3,0.11538461538461539,68.8077,373.5385,74.0,5,0.25,False
gpt5_nano:structured:structure-100-1,GeneratedGame10,gpt5_nano,structured,5,False,26,20,1,5,5,5,0.19230769230769232,66.0769,375.0769,68.5,5,0.3125,False
gpt5_nano:structured:structure-100-1,GeneratedGame11,gpt5_nano,structured,5,False,25,20,0,5,5,6,0.24,68.28,403.84,81,5,0.2381,True
gpt5_nano:structured:structure-100-1,GeneratedGame12,gpt5_nano,structured,5,False,26,20,1,5,5,5,0.19230769230769232,70.8846,409.5385,79.0,5,0.3125,False
gpt5_nano:structured:structure-100-1,GeneratedGame13,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,51.28,294.64,60,5,0.4167,False
gpt5_nano:structured:structure-100-1,GeneratedGame14,gpt5_nano,structured,5,False,26,20,1,5,5,8,0.3076923076923077,61.8077,348.1538,73.0,4,0.3077,True
gpt5_nano:structured:structure-100-1,GeneratedGame15,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,52.9615,287.9615,54.0,3,0.4286,False
gpt5_nano:structured:structure-100-1,GeneratedGame16,gpt5_nano,structured,5,False,26,20,1,5,5,5,0.19230769230769232,67,370.3846,70.0,5,0.2273,True
gpt5_nano:structured:structure-100-1,GeneratedGame17,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,38.0769,205.9231,44.5,5,0.2381,True
gpt5_nano:structured:structure-100-1,GeneratedGame18,gpt5_nano,structured,5,False,26,20,1,5,5,4,0.15384615384615385,71.3077,397.5,79.0,3,0.25,True
gpt5_nano:structured:structure-100-1,GeneratedGame19,gpt5_nano,structured,5,False,25,20,0,5,5,3,0.12,56.88,300.2,72,5,0.2632,True
gpt5_nano:structured:structure-100-1,GeneratedGame20,gpt5_nano,structured,5,False,26,20,1,5,5,5,0.19230769230769232,56.3077,322.9231,62.5,4,0.3077,True
gpt5_nano:structured:structure-100-1,GeneratedGame21,gpt5_nano,structured,5,False,25,20,0,5,5,9,0.36,62.72,352.8,70,5,0.3846,False
gpt5_nano:structured:structure-100-1,GeneratedGame22,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,73.0385,392.3077,78.0,4,0.2353,True
gpt5_nano:structured:structure-100-1,GeneratedGame23,gpt5_nano,structured,5,False,26,20,1,5,5,10,0.38461538461538464,41.6923,232.8462,43.0,4,0.3333,False
gpt5_nano:structured:structure-100-1,GeneratedGame24,gpt5_nano,structured,5,False,25,20,0,5,5,9,0.36,53.2,314.92,55,4,0.2857,True
gpt5_nano:structured:structure-100-1,GeneratedGame25,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,70.6154,406.4615,80.5,5,0.2941,False
gpt5_nano:structured:structure-100-1,GeneratedGame26,gpt5_nano,structured,5,False,26,20,1,5,5,4,0.15384615384615385,68.7308,388.3077,75.5,3,0.2727,False
gpt5_nano:structured:structure-100-1,GeneratedGame27,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,50.9231,282.0385,50.0,4,0.2667,True
gpt5_nano:structured:structure-100-1,GeneratedGame28,gpt5_nano,structured,5,False,26,20,1,5,5,3,0.11538461538461539,67.6538,381.3846,78.5,4,0.3333,False
gpt5_nano:structured:structure-100-1,GeneratedGame29,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,66.2692,383.4231,70.0,5,0.3125,False
gpt5_nano:structured:structure-100-1,GeneratedGame30,gpt5_nano,structured,5,True,26,20,1,5,5,0,0.0,60.3846,334.9231,70.5,5,0.2083,True
gpt5_nano:structured:structure-100-1,GeneratedGame31,gpt5_nano,structured,5,False,26,20,1,5,5,5,0.19230769230769232,53.9231,299.2308,60.5,5,0.3333,False
gpt5_nano:structured:structure-100-1,GeneratedGame32,gpt5_nano,structured,5,False,25,20,0,5,5,1,0.04,54.08,299.6,55,5,0.2941,True
gpt5_nano:structured:structure-100-1,GeneratedGame33,gpt5_nano,structured,5,False,26,20,1,5,5,10,0.38461538461538464,39.8077,221.3462,46.0,5,0.2632,True
gpt5_nano:structured:structure-100-1,GeneratedGame34,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,66.4,385.6,69,2,0.3333,False
gpt5_nano:structured:structure-100-1,GeneratedGame35,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,43.4615,249.3462,53.5,3,0.3,True
gpt5_nano:structured:structure-100-1,GeneratedGame36,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,45.16,254.28,49,5,0.2632,True
gpt5_nano:structured:structure-100-1,GeneratedGame37,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,55.3846,328.0385,67.0,2,0.2222,True
gpt5_nano:structured:structure-100-1,GeneratedGame38,gpt5_nano,structured,5,False,25,20,0,5,5,8,0.32,58.6,331.56,68,4,0.2667,True
gpt5_nano:structured:structure-100-1,GeneratedGame39,gpt5_nano,structured,5,False,25,20,0,5,5,10,0.4,51.32,290.88,52,4,0.2857,True
gpt5_nano:structured:structure-100-1,GeneratedGame40,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,67.6538,385.3077,88.0,4,0.5,False
gpt5_nano:structured:structure-100-1,GeneratedGame41,gpt5_nano,structured,5,False,26,20,1,5,5,6,0.23076923076923078,74.8462,427.7308,83.0,2,0.25,True
gpt5_nano:structured:structure-100-1,GeneratedGame42,gpt5_nano,structured,5,False,26,20,1,5,5,12,0.46153846153846156,51.6923,285.7308,60.0,3,0.2727,False
gpt5_nano:structured:structure-100-1,GeneratedGame43,gpt5_nano,structured,5,False,25,20,0,5,5,5,0.2,45.4,252.36,50,5,0.2941,False
gpt5_nano:structured:structure-100-1,GeneratedGame44,gpt5_nano,structured,5,True,26,20,1,5,5,0,0.0,76.4615,450.3462,85.0,5,0.2273,True
gpt5_nano:structured:structure-100-1,GeneratedGame45,gpt5_nano,structured,5,False,26,20,1,5,5,3,0.11538461538461539,51.2308,293.5,59.5,5,0.2941,True
gpt5_nano:structured:structure-100-1,GeneratedGame46,gpt5_nano,structured,5,False,26,20,1,5,5,6,0.23076923076923078,53.1154,320.8462,57.0,5,0.3333,True
gpt5_nano:structured:structure-100-1,GeneratedGame47,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,71.36,432.08,73,5,0.4167,False
gpt5_nano:structured:structure-100-1,GeneratedGame48,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,63.5385,347.1154,74.5,5,0.2174,True
gpt5_nano:structured:structure-100-1,GeneratedGame49,gpt5_nano,structured,5,False,26,20,1,5,5,6,0.23076923076923078,64.9231,354.6154,69.5,4,0.3333,False
gpt5_nano:structured:structure-100-1,GeneratedGame50,gpt5_nano,structured,5,False,25,20,0,5,5,4,0.16,46.84,268.88,46,4,0.2222,True
gpt5_nano:structured:structure-100-1,GeneratedGame51,gpt5_nano,structured,5,False,26,20,1,5,5,9,0.34615384615384615,49.1923,284.4615,54.5,3,0.2727,True
gpt5_nano:structured:structure-100-1,GeneratedGame52,gpt5_nano,structured,5,False,25,20,0,5,5,3,0.12,81.84,444.4,91,3,0.3333,False
gpt5_nano:structured:structure-100-1,GeneratedGame53,gpt5_nano,structured,5,False,25,20,0,5,5,8,0.32,59.44,339.84,64,4,0.2667,False
gpt5_nano:structured:structure-100-1,GeneratedGame54,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,55.4615,317.8462,64.5,2,0.2222,True
gpt5_nano:structured:structure-100-1,GeneratedGame55,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,62.2692,367.3077,73.5,5,0.3333,True
gpt5_nano:structured:structure-100-1,GeneratedGame56,gpt5_nano,structured,5,False,26,20,1,5,5,8,0.3076923076923077,50.8077,283.3846,52.5,5,0.3333,True
gpt5_nano:structured:structure-100-1,GeneratedGame57,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,61.6154,357.3462,70.5,4,0.3077,False
gpt5_nano:structured:structure-100-1,GeneratedGame58,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,51.5,285.7692,60.0,4,0.3636,False
gpt5_nano:structured:structure-100-1,GeneratedGame59,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,51.5385,288.1538,54.5,5,0.2632,False
gpt5_nano:structured:structure-100-1,GeneratedGame60,gpt5_nano,structured,5,False,25,20,0,5,5,3,0.12,58.52,331.8,62,5,0.2381,True
gpt5_nano:structured:structure-100-1,GeneratedGame61,gpt5_nano,structured,5,False,25,20,0,5,5,0,0.0,59.48,338.08,72,4,0.4444,False
gpt5_nano:structured:structure-100-1,GeneratedGame62,gpt5_nano,structured,5,False,25,20,0,5,5,8,0.32,54.4,302.72,60,5,0.2941,False
gpt5_nano:structured:structure-100-1,GeneratedGame63,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,66.7308,357.8462,71.5,4,0.2667,True
gpt5_nano:structured:structure-100-1,GeneratedGame64,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,64.3462,337.5,75.5,4,0.3636,True
gpt5_nano:structured:structure-100-1,GeneratedGame65,gpt5_nano,structured,5,False,25,20,0,5,5,12,0.48,51.76,288.88,56,2,0.25,True
gpt5_nano:structured:structure-100-1,GeneratedGame66,gpt5_nano,structured,5,False,26,20,1,5,5,12,0.46153846153846156,45.1154,272.5769,49.5,5,0.2632,True
gpt5_nano:structured:structure-100-1,GeneratedGame67,gpt5_nano,structured,5,False,25,20,0,5,5,9,0.36,69.24,393.24,77,5,0.2381,False
gpt5_nano:structured:structure-100-1,GeneratedGame68,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,59.6538,331.1538,63.5,5,0.5556,False
gpt5_nano:structured:structure-100-1,GeneratedGame69,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,62.3077,357.5,64.0,4,0.25,True
gpt5_nano:structured:structure-100-1,GeneratedGame70,gpt5_nano,structured,5,False,26,20,1,5,5,9,0.34615384615384615,69.3462,374.8846,76.0,4,0.25,True
gpt5_nano:structured:structure-100-1,GeneratedGame71,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,62.5769,342,78.0,5,0.2632,True
gpt5_nano:structured:structure-100-1,GeneratedGame72,gpt5_nano,structured,5,False,25,20,0,5,5,7,0.28,61.96,348.72,69,5,0.2381,False
gpt5_nano:structured:structure-100-1,GeneratedGame73,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,64.32,384.72,65,5,0.4545,False
gpt5_nano:structured:structure-100-1,GeneratedGame74,gpt5_nano,structured,5,False,26,20,1,5,5,3,0.11538461538461539,73.1923,396.9615,88.0,5,0.2632,True
gpt5_nano:structured:structure-100-1,GeneratedGame75,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,56.5,320.7692,63.5,3,0.4286,False
gpt5_nano:structured:structure-100-1,GeneratedGame76,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,74.44,429.68,85,3,0.3333,True
gpt5_nano:structured:structure-100-1,GeneratedGame77,gpt5_nano,structured,5,False,25,20,0,5,5,10,0.4,66,388.48,67,5,0.2941,False
gpt5_nano:structured:structure-100-1,GeneratedGame78,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,51.3846,303.1538,51.0,2,0.3333,False
gpt5_nano:structured:structure-100-1,GeneratedGame79,gpt5_nano,structured,5,False,25,20,0,5,5,1,0.04,50.76,293.16,50,5,0.2941,True
gpt5_nano:structured:structure-100-1,GeneratedGame80,gpt5_nano,structured,5,False,25,20,0,5,5,6,0.24,69.36,389.4,78,5,0.2632,True
gpt5_nano:structured:structure-100-1,GeneratedGame81,gpt5_nano,structured,5,False,26,20,1,5,5,4,0.15384615384615385,78.8462,435.6538,87.5,5,0.2381,True
gpt5_nano:structured:structure-100-1,GeneratedGame82,gpt5_nano,structured,5,False,25,20,0,5,5,5,0.2,64.44,369.68,65,5,0.3846,False
gpt5_nano:structured:structure-100-1,GeneratedGame83,gpt5_nano,structured,5,False,25,20,0,5,5,12,0.48,57.64,343.76,66,5,0.3846,True
gpt5_nano:structured:structure-100-1,GeneratedGame84,gpt5_nano,structured,5,False,26,20,1,5,5,9,0.34615384615384615,71.1923,389.6538,79.5,5,0.2381,True
gpt5_nano:structured:structure-100-1,GeneratedGame85,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,65.0385,369.0385,60.0,4,0.25,True
gpt5_nano:structured:structure-100-1,GeneratedGame86,gpt5_nano,structured,5,False,25,20,0,5,5,7,0.28,63.68,361.2,71,4,0.2353,True
gpt5_nano:structured:structure-100-1,GeneratedGame87,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,50.7308,291.1154,60.5,3,0.3,False
gpt5_nano:structured:structure-100-1,GeneratedGame88,gpt5_nano,structured,5,False,25,20,0,5,5,11,0.44,65.48,384.64,71,5,0.2174,True
gpt5_nano:structured:structure-100-1,GeneratedGame89,gpt5_nano,structured,5,True,26,20,1,5,5,9,0.34615384615384615,62.7692,352.8077,72.0,5,0.2941,False
gpt5_nano:structured:structure-100-1,GeneratedGame90,gpt5_nano,structured,5,False,25,20,0,5,5,8,0.32,40.72,233.56,41,4,0.3077,True
gpt5_nano:structured:structure-100-1,GeneratedGame91,gpt5_nano,structured,5,False,26,20,1,5,5,5,0.19230769230769232,73.6538,431.1923,80.0,5,0.2273,True
gpt5_nano:structured:structure-100-1,GeneratedGame92,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,50.4615,276.7692,48.5,4,0.2105,True
gpt5_nano:structured:structure-100-1,GeneratedGame93,gpt5_nano,structured,5,False,25,20,0,5,5,8,0.32,58.92,335.96,65,5,0.2941,False
gpt5_nano:structured:structure-100-1,GeneratedGame94,gpt5_nano,structured,5,False,25,20,0,5,5,11,0.44,46.32,265.76,51,5,0.2174,True
gpt5_nano:structured:structure-100-1,GeneratedGame95,gpt5_nano,structured,5,False,25,20,0,5,5,12,0.48,44.92,253.36,51,5,0.2632,True
gpt5_nano:structured:structure-100-1,GeneratedGame96,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,41.5769,235.0385,50.5,4,0.5,False
gpt5_nano:structured:structure-100-1,GeneratedGame97,gpt5_nano,structured,5,False,25,20,0,5,5,5,0.2,61.08,341.68,66,2,0.2222,True
gpt5_nano:structured:structure-100-1,GeneratedGame98,gpt5_nano,structured,5,False,26,20,1,5,5,6,0.23076923076923078,64,358.3846,66.0,5,0.2174,True
gpt5_nano:structured:structure-100-1,GeneratedGame99,gpt5_nano,structured,5,False,26,20,1,5,5,2,0.07692307692307693,60.5769,340.5,71.0,5,0.3846,True
gpt5_nano:structured:structure-100-1,GeneratedGame100,gpt5_nano,structured,5,False,25,20,0,5,5,9,0.36,60.36,355.12,69,3,0.2308,True
gpt5_nano:structured:structure-100,GeneratedGame1,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,62.56,340.64,67,5,0.5,False
gpt5_nano:structured:structure-100,GeneratedGame2,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,59.48,319.76,57,4,0.5,False
gpt5_nano:structured:structure-100,GeneratedGame3,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,55.9615,316.7692,54.5,4,0.2222,True
gpt5_nano:structured:structure-100,GeneratedGame4,gpt5_nano,structured,5,False,25,20,0,5,5,8,0.32,48.28,275.16,47,5,0.3125,False
gpt5_nano:structured:structure-100,GeneratedGame5,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,59.92,339.84,70,2,0.2857,True
gpt5_nano:structured:structure-100,GeneratedGame6,gpt5_nano,structured,5,False,25,20,0,5,5,1,0.04,86.72,484.24,87,5,0.2083,True
gpt5_nano:structured:structure-100,GeneratedGame7,gpt5_nano,structured,5,False,26,20,1,5,5,12,0.46153846153846156,45.7692,274.5,50.0,5,0.3333,True
gpt5_nano:structured:structure-100,GeneratedGame8,gpt5_nano,structured,5,False,25,20,0,5,5,8,0.32,45.44,255.48,47,4,0.2105,True
gpt5_nano:structured:structure-100,GeneratedGame9,gpt5_nano,structured,5,False,25,20,0,5,5,4,0.16,70.68,398.4,62,5,0.3846,False
gpt5_nano:structured:structure-100,GeneratedGame10,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,51.5385,287.8077,58.0,5,0.25,True
gpt5_nano:structured:structure-100,GeneratedGame11,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,52.5,289.4231,61.0,4,0.25,True
gpt5_nano:structured:structure-100,GeneratedGame12,gpt5_nano,structured,5,False,26,20,1,5,5,10,0.38461538461538464,52.0769,301.2692,58.0,5,0.4167,False
gpt5_nano:structured:structure-100,GeneratedGame13,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,62.9231,367.5385,65.0,5,0.2174,True
gpt5_nano:structured:structure-100,GeneratedGame14,gpt5_nano,structured,5,False,25,20,0,5,5,10,0.4,66.6,387.84,78,5,0.5556,False
gpt5_nano:structured:structure-100,GeneratedGame15,gpt5_nano,structured,5,False,25,20,0,5,5,12,0.48,58.44,346.36,65,2,0.3333,False
gpt5_nano:structured:structure-100,GeneratedGame16,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,57.5,318.5385,67.5,4,0.2857,True
gpt5_nano:structured:structure-100,GeneratedGame17,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,50.1538,280.0385,52.0,5,0.2273,True
gpt5_nano:structured:structure-100,GeneratedGame18,gpt5_nano,structured,5,True,26,20,1,5,5,9,0.34615384615384615,54.8077,310.6538,62.0,5,0.5,False
gpt5_nano:structured:structure-100,GeneratedGame19,gpt5_nano,structured,5,False,26,20,1,5,5,12,0.46153846153846156,41.4615,241.5,44.5,5,0.25,True
gpt5_nano:structured:structure-100,GeneratedGame20,gpt5_nano,structured,5,False,26,20,1,5,5,9,0.34615384615384615,58.7308,345.2692,68.0,5,0.2381,False
gpt5_nano:structured:structure-100,GeneratedGame21,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,58.7692,326.0769,71.0,4,0.3333,False
gpt5_nano:structured:structure-100,GeneratedGame22,gpt5_nano,structured,5,False,26,20,1,5,5,2,0.07692307692307693,74.1154,423.4231,73.5,5,0.2778,False
gpt5_nano:structured:structure-100,GeneratedGame23,gpt5_nano,structured,5,False,26,20,1,5,5,2,0.07692307692307693,47.3462,273.6154,51.5,5,0.4167,False
gpt5_nano:structured:structure-100,GeneratedGame24,gpt5_nano,structured,5,False,26,20,1,5,5,5,0.19230769230769232,73.0769,405.2308,78.5,5,0.2381,True
gpt5_nano:structured:structure-100,GeneratedGame25,gpt5_nano,structured,5,False,25,20,0,5,5,10,0.4,57.88,316.16,65,5,0.4167,False
gpt5_nano:structured:structure-100,GeneratedGame26,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,52.0769,294.4615,57.5,4,0.2667,False
gpt5_nano:structured:structure-100,GeneratedGame27,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,88.2308,479.9615,101.5,5,0.2273,True
gpt5_nano:structured:structure-100,GeneratedGame28,gpt5_nano,structured,5,False,25,20,0,5,5,0,0.0,78.08,449.72,86,5,0.3571,True
gpt5_nano:structured:structure-100,GeneratedGame29,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,72.3846,411.8846,85.0,3,0.2727,False
gpt5_nano:structured:structure-100,GeneratedGame30,gpt5_nano,structured,5,False,26,20,1,5,5,9,0.34615384615384615,62.6154,348.7308,72.0,5,0.2632,False
gpt5_nano:structured:structure-100,GeneratedGame31,gpt5_nano,structured,5,False,26,20,1,5,5,4,0.15384615384615385,63.4615,370.1154,78.5,5,0.2778,True
gpt5_nano:structured:structure-100,GeneratedGame32,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,81.6154,452.8846,100.5,2,0.2857,True
gpt5_nano:structured:structure-100,GeneratedGame33,gpt5_nano,structured,5,False,25,20,0,5,5,11,0.44,50.88,326.8,55,5,0.2381,False
gpt5_nano:structured:structure-100,GeneratedGame34,gpt5_nano,structured,5,False,25,20,0,5,5,6,0.24,66.04,379.76,73,4,0.2222,True
gpt5_nano:structured:structure-100,GeneratedGame35,gpt5_nano,structured,5,False,25,20,0,5,5,4,0.16,57.28,333.92,66,5,0.25,False
gpt5_nano:structured:structure-100,GeneratedGame36,gpt5_nano,structured,5,False,25,20,0,5,5,11,0.44,48.92,284.56,46,5,0.2381,True
gpt5_nano:structured:structure-100,GeneratedGame37,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,63.6923,339.2308,76.0,5,0.3846,False
gpt5_nano:structured:structure-100,GeneratedGame38,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,63.9231,349.0769,75.5,5,0.2632,True
gpt5_nano:structured:structure-100,GeneratedGame39,gpt5_nano,structured,5,False,26,20,1,5,5,10,0.38461538461538464,49.5385,278.6923,51.5,5,0.25,False
gpt5_nano:structured:structure-100,GeneratedGame40,gpt5_nano,structured,5,False,26,20,1,5,5,0,0.0,48.6923,274.5769,53.5,5,0.2632,True
gpt5_nano:structured:structure-100,GeneratedGame41,gpt5_nano,structured,5,False,25,20,0,5,5,7,0.28,61.32,346.96,66,4,0.5,False
gpt5_nano:structured:structure-100,GeneratedGame42,gpt5_nano,structured,5,False,26,20,1,5,5,1,0.038461538461538464,66.5385,361.5,76.5,4,0.4444,False
gpt5_nano:structured:structure-100,GeneratedGame43,gpt5_nano,structured,5,False,26,20,1,5,5,12,0.46153846153846156,49.2308,278.6154,54.5,4,0.3077,False
gpt5_nano:structured:structure-100,GeneratedGame44,gpt5_nano,structured,5,False,26,20,1,5,5,3,0.11538461538461539,70.2692,393.4615,84.0,5,0.3333,True
gpt5_nano:structured:structure-100,GeneratedGame45,gpt5_nano,structured,5,False,25,20,0,5,5,11,0.44,44.8,251.56,47,4,0.25,False
gpt5_nano:structured:structure-100,GeneratedGame46,gpt5_nano,structured,5,False,25,20,0,5,5,2,0.08,51.04,283.52,56,2,0.2222,True
gpt5_nano:structured:structure-100,GeneratedGame47,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,61.3077,332.3846,68.5,5,0.3125,True
gpt5_nano:structured:structure-100,GeneratedGame48,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,65.5,377.4615,76.5,5,0.2778,True
gpt5_nano:structured:structure-100,GeneratedGame49,gpt5_nano,structured,5,True,26,20,1,5,5,9,0.34615384615384615,50.4231,286.4615,44.5,4,0.2353,True
gpt5_nano:structured:structure-100,GeneratedGame50,gpt5_nano,structured,5,False,26,20,1,5,5,12,0.46153846153846156,55.1923,328.4231,64.5,4,0.2667,True
gpt5_nano:structured:structure-100,GeneratedGame51,gpt5_nano,structured,5,False,25,20,0,5,5,10,0.4,55.52,338.12,55,5,0.2273,True
gpt5_nano:structured:structure-100,GeneratedGame52,gpt5_nano,structured,5,False,25,20,0,5,5,12,0.48,37.68,213.52,43,4,0.3077,True
gpt5_nano:structured:structure-100,GeneratedGame53,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,56.5769,307.7692,56.5,5,0.25,True
gpt5_nano:structured:structure-100,GeneratedGame54,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,46.9231,275.8462,46.0,5,0.2381,True
gpt5_nano:structured:structure-100,GeneratedGame55,gpt5_nano,structured,5,False,26,20,1,5,5,11,0.4230769230769231,51.7308,293.6538,61.0,5,0.4167,False
gpt5_nano:structured:structure-100,GeneratedGame56,gpt5_nano,structured,5,False,25,20,0,5,5,0,0.0,54.56,316.24,58,5,0.4167,False
gpt5_nano:structured:structure-100,GeneratedGame57,gpt5_nano,structured,5,False,26,20,1,5,5,4,0.15384615384615385,71.0385,408.8077,77.0,5,0.3846,False
gpt5_nano:structured:structure-100,GeneratedGame58,gpt5_nano,structured,5,False,25,20,0,5,5,7,0.28,64.68,376.24,74,5,0.25,True
gpt5_nano:structured:structure-100,GeneratedGame59,gpt5_nano,structured,5,False,26,20,1,5,5,9,0.34615384615384615,57.5769,333.8846,60.5,4,0.2857,False
gpt5_nano:structured:structure-100,GeneratedGame60,gpt5_nano,structured,5,False,26,20,1,5,5,7,0.2692307692307692,50.7308,287.4615,59.0,4,0.3333,False
